block_size,io_thrash,dhry2,heap------,disk,tac,insertion-,mksquashfs,bisection,simpson13,find,redblack,genload_io,adpcm_code,dirload_io,adpcm_deco,cp,double,seeker,float,vecsum----,primegen,selection-,autcor----,tiotest,make-many-files,Bonnie,ncdu,gauss-----,recarray,arithoh,fft-------,genload_wh,updatedb,sysbench,fdct------,max-------,badblocks,fractal---,ioping,fio,dsp_mul32_,md5sum,shred,du,unsquashfs,bubble_sor,sobel-----,combsort--,split,register,bzip2,iozone,short,dd,mmq,spew,randrw,ffsb,base64,dotprod---,dupedit,goraud----,dhry2reg,cpio,pop_cnt---,duff,long,summillion,od,mkisofs,rsync,freedup,cat,hanoi,fsck.fat,mandelbulber,fibonacci-,radixsort-,genisoimage,gzip
14336,0.03855444072835377,0.03985507246376811,0.04349529780564263,0.037496411139821995,0.03933325998459677,0.04256198347107438,0.038235103836449506,0.04052489386337321,0.04112081513828239,0.044402117449166376,0.04453749524172059,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04422710217137233,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.0450291604502916,0.043888433141919606,0.046511627906976744,0.037863222776636334,0.046573267701628174,0.03984942886812046,0.03972659980897803,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.040827031516370155,0.03998711733396616,0.04810753448885745,0.04714757190004715,0.04337799253239622,0.04134217067108534,0.03818938605619147,0.06921307495777207,0.043645699614890884,0.03903291581706962,0.0353991633564172,0.04150737302020754,0.05548900021781747,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.04018781083001267,0.04598540145985401,0.049699603732583406,0.03851127663976826,0.04593510754648195,0.03805624325525297,0.042444029850746266,0.047770873716055866,0.0474234503360717,0.04448250943446725,0.039053576285014956,0.0465444287729196,0.037037037037037035,0.0463664734730272,0.03924646781789639,0.04093882486632964,0.045787545787545784,0.04383289595006738,0.046086320409656184,0.04344874405974202,0.04150275973530936,0.040365969581749046,0.037832350093205194,0.03947714135575407,0.03555384417918111,0.04448398576512456,0.03561223031861695,0.09619911517951898,0.04653327128897161,0.04440981690689521,0.049590805748133064,0.03671954482082972
15360,0.039297658862876256,0.03985507246376811,0.04349529780564263,0.037266724088429515,0.039223236879744744,0.04256198347107438,0.03687649608591577,0.04052489386337321,0.04112081513828239,0.04466597404310757,0.04453749524172059,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04322753275512087,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.0446222704462227,0.043888433141919606,0.046511627906976744,0.037643087760493105,0.046573267701628174,0.040498442367601244,0.0402041547277937,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.04025877518905451,0.039614198054039394,0.04810753448885745,0.04714757190004715,0.042719086316714255,0.041507870753935375,0.038293444328824144,0.06727101423442235,0.043645699614890884,0.03840178658122148,0.035961612823847855,0.03904028324450554,0.04615007623611413,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.04052760016062768,0.04598540145985401,0.04934168477566151,0.03917511552520864,0.04593510754648195,0.03592966419094776,0.042444029850746266,0.04704624916215286,0.0474234503360717,0.04274282043733105,0.03823769377209682,0.0465444287729196,0.03689674523007856,0.0463664734730272,0.03924646781789639,0.04124477337956555,0.045787545787545784,0.043407333853464784,0.046086320409656184,0.04344874405974202,0.04104534504314945,0.0388212927756654,0.03721382593450469,0.03882028376248029,0.03619561031959954,0.04448398576512456,0.03504072010287184,0.08963065514274608,0.04653327128897161,0.04440981690689521,0.05107054879916478,0.0353253702098798
16384,0.04050538833147529,0.03985507246376811,0.04349529780564263,0.036922193511340795,0.03806799427879855,0.04256198347107438,0.03731319143430161,0.04052489386337321,0.04112081513828239,0.04353633800029684,0.044918157594213935,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04172048963523405,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.04435101044351011,0.043888433141919606,0.046511627906976744,0.038376871147637215,0.046573267701628174,0.03984942886812046,0.03757760267430754,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.04012763911352013,0.03774960165440553,0.04810753448885745,0.04714757190004715,0.042697122776191525,0.0420049710024855,0.038085327783558796,0.06155857163470924,0.043645699614890884,0.03913001262258472,0.03698105248356593,0.038079813179155916,0.055216728381616204,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.04040404040404041,0.04598540145985401,0.048114534066215006,0.03762328436443892,0.04593510754648195,0.03697708373008316,0.042444029850746266,0.04713682723139074,0.0474234503360717,0.0437331049433932,0.038509654609736196,0.0465444287729196,0.03647586980920314,0.0463664734730272,0.03924646781789639,0.039685892859744464,0.045787545787545784,0.042981771756862186,0.046086320409656184,0.04344874405974202,0.04104534504314945,0.03741920152091255,0.036637958614335255,0.04213741460851288,0.0349548624481239,0.04448398576512456,0.035255036433776255,0.08404921104234997,0.04653327128897161,0.04440981690689521,0.047826330798069,0.03526884961754399
17408,0.040412486064659976,0.03985507246376811,0.04349529780564263,0.03824289405684755,0.03801298272637254,0.04256198347107438,0.037297017532509545,0.04052489386337321,0.04112081513828239,0.04371773940863141,0.04777312523791397,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04275081503352402,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.04665672046656721,0.043888433141919606,0.046511627906976744,0.04094511300264162,0.046573267701628174,0.04023883696780893,0.0376372970391595,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.040827031516370155,0.04058039800657694,0.04810753448885745,0.04714757190004715,0.043048539424555235,0.043164871582435795,0.03860561914672216,0.05784421074075017,0.043645699614890884,0.040635013108068746,0.03835202306042816,0.038795457541573285,0.054427140056632545,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.03867420381181849,0.04598540145985401,0.049316119135881374,0.03973549899993103,0.04593510754648195,0.03884974290611312,0.042444029850746266,0.047263636528323764,0.0474234503360717,0.04501779835666301,0.039053576285014956,0.0465444287729196,0.03942199775533109,0.0463664734730272,0.03924646781789639,0.040414341700782355,0.045787545787545784,0.044825874175473436,0.046086320409656184,0.04344874405974202,0.04247857774525051,0.03788973384030418,0.037388718972482075,0.03845901208617972,0.037308004962991484,0.04448398576512456,0.03839834262037434,0.08001816808095277,0.04653327128897161,0.04440981690689521,0.04896525839419837,0.035381890802215606
18432,0.040412486064659976,0.03985507246376811,0.04349529780564263,0.037094458799885155,0.038343052040928596,0.04256198347107438,0.03804101701494469,0.04052489386337321,0.04112081513828239,0.04330546348059829,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04162822168911853,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.046385460463854604,0.043888433141919606,0.046511627906976744,0.040284707954211914,0.046573267701628174,0.040628245067497404,0.03677172874880611,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.040608471390479524,0.03890226124690647,0.04810753448885745,0.04714757190004715,0.043224247748737094,0.043579121789560894,0.03902185223725286,0.05461196981657372,0.043645699614890884,0.039227109428099816,0.037191971033852425,0.03947343641123185,0.056578087562622524,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.039539122107929446,0.04598540145985401,0.04757765563083216,0.03878715773501621,0.04593510754648195,0.03878626293404431,0.042444029850746266,0.04769841126066557,0.0474234503360717,0.044455744988357464,0.039107968452542836,0.0465444287729196,0.03998316498316498,0.0463664734730272,0.03924646781789639,0.0399481344425181,0.045787545787545784,0.04454216611107171,0.046086320409656184,0.04344874405974202,0.03982557253072302,0.03732414448669202,0.036846977123137496,0.037408039936941674,0.0374791426004364,0.04448398576512456,0.03479068438348335,0.07484725273285496,0.04653327128897161,0.04440981690689521,0.046782313834950406,0.03541957119710615
19456,0.0405982905982906,0.03985507246376811,0.04349529780564263,0.03824289405684755,0.03729783254483442,0.04256198347107438,0.03627806171960924,0.04052489386337321,0.04112081513828239,0.04256336681013869,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04021344651534724,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.049369320493693206,0.043888433141919606,0.046511627906976744,0.04035808629292633,0.046573267701628174,0.04036863966770509,0.03712989493791786,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.041701272019932685,0.03752924026172153,0.04810753448885745,0.04714757190004715,0.0431583571271689,0.0444076222038111,0.03943808532778356,0.05390406831164642,0.043645699614890884,0.03854743178949412,0.03603191900727669,0.04122488182451647,0.043999128730124154,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.04083649955209588,0.04598540145985401,0.049316119135881374,0.038442306365956275,0.04593510754648195,0.03554878435853488,0.042444029850746266,0.04744479266679952,0.0474234503360717,0.043759869389502985,0.0387272232798477,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03942365127697082,0.045787545787545784,0.044754947159373004,0.046086320409656184,0.04344874405974202,0.04019150428445095,0.0370722433460076,0.0365398478857138,0.038491854965843404,0.036880160869379196,0.04448398576512456,0.034862123160451494,0.07217444851576386,0.04653327128897161,0.04440981690689521,0.04675642911685656,0.035494931986887225
20480,0.04022668153102936,0.03985507246376811,0.04349529780564263,0.03830031581969567,0.03768291341181648,0.04256198347107438,0.037361713139677816,0.04052489386337321,0.04112081513828239,0.042917924108247164,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04024420249738574,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.051539400515394004,0.043888433141919606,0.046511627906976744,0.04035808629292633,0.046573267701628174,0.040628245067497404,0.039368433619866285,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.040958167591904536,0.03825812794521477,0.04810753448885745,0.04714757190004715,0.04201625301998682,0.04507042253521127,0.03943808532778356,0.04672659214178401,0.043645699614890884,0.03849888338673658,0.03585615354870461,0.04120604907813707,0.04427140056632542,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.041299848639298184,0.04598540145985401,0.048114534066215006,0.038425063797503274,0.04593510754648195,0.03532660445629404,0.042444029850746266,0.0478976830129889,0.0474234503360717,0.042555469314562534,0.039107968452542836,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03904485787963111,0.045787545787545784,0.04510958223987517,0.046086320409656184,0.04344874405974202,0.041563748360930686,0.03677756653992396,0.03630523527379292,0.03862322648449816,0.03709408291618534,0.04448398576512456,0.03454064866409487,0.06951037895297699,0.04653327128897161,0.04440981690689521,0.0453111990232833,0.03545725159199668
21504,0.04022668153102936,0.03985507246376811,0.04349529780564263,0.03824289405684755,0.03845307514578061,0.04256198347107438,0.037297017532509545,0.04052489386337321,0.04112081513828239,0.04154916802717723,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04113612597650243,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.05181066051810661,0.043888433141919606,0.046511627906976744,0.040798356325212795,0.046573267701628174,0.040758047767393564,0.0389207258834766,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.04069589544083577,0.03847848933789877,0.04810753448885745,0.04714757190004715,0.04335602899187349,0.04540182270091135,0.03922996878251821,0.04904552129221733,0.043645699614890884,0.03869307699776677,0.036067072098991106,0.03962409838226709,0.04446199085166631,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.037345936428505234,0.04598540145985401,0.04806340278665474,0.03819228912338782,0.04593510754648195,0.03554878435853488,0.042444029850746266,0.04749913950834224,0.0474234503360717,0.043626047158954046,0.03916236062007071,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03940908230015006,0.045787545787545784,0.0451805092559756,0.046086320409656184,0.04344874405974202,0.04211264599152258,0.03696292775665399,0.03594265214627883,0.039444298476090385,0.03576776622598725,0.04448398576512456,0.03532647521074439,0.0626274713612522,0.04653327128897161,0.04440981690689521,0.04464682459220784,0.03509928784053657
22528,0.04022668153102936,0.03985507246376811,0.04349529780564263,0.03835773758254379,0.03823302893607657,0.04256198347107438,0.03572814905867892,0.04052489386337321,0.04112081513828239,0.04160688665710186,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.040597896290828564,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.049776210497762104,0.043888433141919606,0.046511627906976744,0.04057822130906956,0.046573267701628174,0.04101765316718588,0.039368433619866285,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.040389911264588886,0.03754619113808184,0.04810753448885745,0.04714757190004715,0.043004612343509774,0.04366197183098591,0.039125910509885536,0.04690484072216139,0.043645699614890884,0.03854743178949412,0.037402889584138926,0.03870129380967627,0.04516989762578959,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.038179964785469374,0.04598540145985401,0.047731049469512975,0.03792502931236637,0.04593510754648195,0.03605662413508538,0.042444029850746266,0.04728175214217134,0.0474234503360717,0.04279634932955063,0.039053576285014956,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.038840892204140505,0.045787545787545784,0.04510958223987517,0.046086320409656184,0.04344874405974202,0.041350288171256064,0.03655893536121673,0.03534545640684386,0.03717813977929585,0.03572498181662602,0.04448398576512456,0.03650521503071867,0.061758373257982384,0.04653327128897161,0.04440981690689521,0.04440954800968088,0.034910885866083874
23552,0.040412486064659976,0.03985507246376811,0.04349529780564263,0.03853000287108814,0.038398063593354605,0.04256198347107438,0.036116322701688554,0.04052489386337321,0.04112081513828239,0.0415326769900559,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04173586762625331,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.05058999050589991,0.043888433141919606,0.046511627906976744,0.04057822130906956,0.046573267701628174,0.040498442367601244,0.036801575931232094,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.04117672771779517,0.037817405159846766,0.04810753448885745,0.04714757190004715,0.04326817482978256,0.043910521955260975,0.03891779396462019,0.0403045504316162,0.043645699614890884,0.03869307699776677,0.0364889091995641,0.038155144164673534,0.04653125680679591,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.03895221326413987,0.04598540145985401,0.04819123098555542,0.03826125939719981,0.04593510754648195,0.03681838379991113,0.042444029850746266,0.04753537073603739,0.0474234503360717,0.042689291545111474,0.039053576285014956,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03838925392269701,0.045787545787545784,0.04546421732037733,0.046086320409656184,0.04344874405974202,0.03970359527948038,0.03660171102661597,0.03522601725895687,0.037999211770888074,0.036024472682154626,0.04448398576512456,0.03607658236890984,0.06098098902490687,0.04653327128897161,0.04440981690689521,0.04383577009193389,0.03498624665586495
24576,0.040040876997398736,0.03985507246376811,0.04349529780564263,0.03893195521102498,0.039663329299152825,0.04256198347107438,0.03660153975545061,0.04052489386337321,0.04112081513828239,0.04112040106202279,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04056714030879006,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.050183100501831,0.043888433141919606,0.046511627906976744,0.04101849134135603,0.046573267701628174,0.040498442367601244,0.037607449856733526,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.040827031516370155,0.0370207139709123,0.04810753448885745,0.04714757190004715,0.04221392488469141,0.04415907207953604,0.03943808532778356,0.04582855881778751,0.043645699614890884,0.03893581901155452,0.03620768446584877,0.03813631141829413,0.05317468961010673,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.03898310320328669,0.04598540145985401,0.0476799181899527,0.038580246913580245,0.04593510754648195,0.03792928331111534,0.042444029850746266,0.04739044582525679,0.0474234503360717,0.04210047373069614,0.03948871362523797,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03837468494587625,0.045787545787545784,0.04510958223987517,0.046086320409656184,0.04344874405974202,0.03970359527948038,0.036677756653992394,0.035038327169420166,0.03773646873357856,0.036024472682154626,0.04448398576512456,0.03539791398771253,0.05707223122376874,0.04653327128897161,0.04440981690689521,0.04384871245098081,0.03526884961754399
25600,0.0405982905982906,0.03985507246376811,0.04349529780564263,0.03921906402526557,0.04065353724282099,0.04256198347107438,0.03643980073752992,0.04052489386337321,0.04112081513828239,0.041598641138541205,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.0402903364704435,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.050183100501831,0.043888433141919606,0.046511627906976744,0.042045788083357793,0.046573267701628174,0.040498442367601244,0.03829393505253104,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.041788696070288935,0.038037766552530765,0.04810753448885745,0.04714757190004715,0.04381726334285087,0.04647887323943662,0.04172736732570239,0.04307504265233888,0.043645699614890884,0.039858238663947956,0.03722712412556684,0.03905911599088495,0.04386299281202352,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.03916844283816761,0.04598540145985401,0.04872810942093826,0.038752672598110216,0.04593510754648195,0.0361518440931886,0.042444029850746266,0.04758971757758012,0.0474234503360717,0.041993415946256996,0.04046777264073973,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.039263392531942484,0.045787545787545784,0.04596070643308036,0.046086320409656184,0.04344874405974202,0.04104534504314945,0.03746673003802281,0.03550755239326193,0.03901734104046243,0.037778633465965,0.04448398576512456,0.0364694956422346,0.05514187262253628,0.04653327128897161,0.04440981690689521,0.04431895149635241,0.03551377218433249
26624,0.04050538833147529,0.03985507246376811,0.04349529780564263,0.03962101636520241,0.04059852569039498,0.04256198347107438,0.03674710487157922,0.04052489386337321,0.04112081513828239,0.0412935569517967,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.040151934551270224,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.050183100501831,0.043888433141919606,0.046511627906976744,0.042045788083357793,0.046573267701628174,0.040498442367601244,0.037219436485195795,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.041832408095467066,0.038427636708817846,0.04810753448885745,0.04714757190004715,0.04432242477487371,0.04647887323943662,0.04172736732570239,0.038289492670588135,0.043645699614890884,0.0401980774832508,0.03613737828241994,0.03824930789657056,0.044216946199085165,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.040373150464893585,0.04598540145985401,0.048702543781158125,0.03890785571418719,0.04593510754648195,0.03577096426077572,0.042444029850746266,0.04653901197442075,0.0474234503360717,0.042421647084013595,0.04063094914332336,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03981701365113128,0.045787545787545784,0.04624441449748209,0.046086320409656184,0.04344874405974202,0.041136827981581435,0.037509505703422055,0.03568244543123931,0.03901734104046243,0.03824926196893852,0.04448398576512456,0.03650521503071867,0.05161743961078381,0.04653327128897161,0.04440981690689521,0.04440523388999858,0.03526884961754399
27648,0.04087699739873653,0.03985507246376811,0.04349529780564263,0.03996554694229113,0.04054351413796897,0.04256198347107438,0.036989713398460244,0.04052489386337321,0.04112081513828239,0.04132653902603935,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.039444546964384576,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.050183100501831,0.043888433141919606,0.046511627906976744,0.042045788083357793,0.046573267701628174,0.040498442367601244,0.037279130850047755,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.041788696070288935,0.03763094551988338,0.04810753448885745,0.04714757190004715,0.04366351855919174,0.0463960231980116,0.04172736732570239,0.038454160406746284,0.043645699614890884,0.039858238663947956,0.03677013393327943,0.03828697338932937,0.044026355913744285,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.03987891143854447,0.04598540145985401,0.049111594017640293,0.038580246913580245,0.04593510754648195,0.03573922427474132,0.042444029850746266,0.04670205249904893,0.0474234503360717,0.04351898937451489,0.04063094914332336,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03927796150876324,0.045787545787545784,0.04645719554578339,0.046086320409656184,0.04344874405974202,0.04077089622785351,0.037452471482889736,0.03498287327932978,0.03911586967945349,0.03884824369999572,0.04448398576512456,0.03586226603800543,0.050988544500880015,0.04653327128897161,0.04440981690689521,0.0436847759030531,0.034760164286521726
28672,0.04069119286510591,0.03985507246376811,0.04349529780564263,0.040022968705139245,0.040708548795247004,0.04256198347107438,0.03616484440706476,0.04052489386337321,0.04112081513828239,0.040955490690809546,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.04001353263209694,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.050183100501831,0.043888433141919606,0.046511627906976744,0.04182565306721456,0.046573267701628174,0.040498442367601244,0.036532951289398284,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.0422258163220702,0.0379021595416483,0.04810753448885745,0.04714757190004715,0.04372940918075994,0.046313173156586576,0.04172736732570239,0.03991919397689559,0.043645699614890884,0.0401980774832508,0.03525855098955953,0.03847530085312341,0.04446199085166631,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.03833441448120347,0.04598540145985401,0.04857471558225745,0.03847679150286227,0.04593510754648195,0.03592966419094776,0.042444029850746266,0.04764406441912284,0.0474234503360717,0.04279634932955063,0.040358988305683983,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03903028890281036,0.045787545787545784,0.04645719554578339,0.046086320409656184,0.04344874405974202,0.04074040191504284,0.0372148288973384,0.03542223871619979,0.03888596952180767,0.03897659692807941,0.04448398576512456,0.03518359765680812,0.049569163176444386,0.04653327128897161,0.04440981690689521,0.04311962622467073,0.03504276724820076
29696,0.04069119286510591,0.03985507246376811,0.04349529780564263,0.03990812517944301,0.040433491033116956,0.04256198347107438,0.03606780099631235,0.04052489386337321,0.04112081513828239,0.04144197628588862,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.03978286276680815,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.050183100501831,0.043888433141919606,0.046511627906976744,0.0421191664220722,0.046573267701628174,0.040498442367601244,0.03659264565425024,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.04200725619617957,0.03756314201444215,0.04810753448885745,0.04714757190004715,0.04394904458598726,0.04374482187241094,0.04172736732570239,0.03764610017570217,0.043645699614890884,0.039858238663947956,0.03575069427356136,0.03900261775174674,0.044325854933565674,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.03722237667191795,0.04598540145985401,0.04872810942093826,0.0388302641561487,0.04593510754648195,0.0361518440931886,0.042444029850746266,0.047263636528323764,0.0474234503360717,0.042956936006209354,0.040195811803100355,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03882632322731974,0.045787545787545784,0.04603163344918079,0.046086320409656184,0.04344874405974202,0.04150275973530936,0.03717680608365019,0.03517909473657269,0.03862322648449816,0.03893381251871818,0.04448398576512456,0.03536219459922846,0.04912806313408131,0.04653327128897161,0.04440981690689521,0.043758115937652345,0.0353253702098798
30720,0.04069119286510591,0.03985507246376811,0.04349529780564263,0.040022968705139245,0.04059852569039498,0.04256198347107438,0.036423626835737855,0.04052489386337321,0.04112081513828239,0.04148320387869193,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.039444546964384576,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.050183100501831,0.043888433141919606,0.046511627906976744,0.042045788083357793,0.046573267701628174,0.040498442367601244,0.0366523400191022,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.041482711894042054,0.03759704376716276,0.04810753448885745,0.04714757190004715,0.04368548209971448,0.04374482187241094,0.04172736732570239,0.03748482765059883,0.043645699614890884,0.039809690261190404,0.03564523499841811,0.03826814064294996,0.04462535395338706,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.037562166002532975,0.04598540145985401,0.04867697814137799,0.03908028139871715,0.04593510754648195,0.03589792420491335,0.042444029850746266,0.04739044582525679,0.0474234503360717,0.04303722934453871,0.04046777264073973,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.03872434038957444,0.045787545787545784,0.045606071352578194,0.046086320409656184,0.04344874405974202,0.04098435641752813,0.03754752851711027,0.03542223871619979,0.03829479768786127,0.039062165746801866,0.04448398576512456,0.035112158879839976,0.04972638695392033,0.04653327128897161,0.04440981690689521,0.0430031449932484,0.035250009420098725
31744,0.04069119286510591,0.03985507246376811,0.04349529780564263,0.03967843812805053,0.04059852569039498,0.04256198347107438,0.036294235621401306,0.04052489386337321,0.04112081513828239,0.04123583832187206,0.0475827940616673,0.04546583850931677,0.044452745610758314,0.042385057471264365,0.04590288315629742,0.03958294888355785,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.050183100501831,0.043888433141919606,0.046511627906976744,0.042045788083357793,0.046573267701628174,0.040498442367601244,0.03689111747851003,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.04187612012064519,0.037885208665287995,0.04810753448885745,0.04714757190004715,0.04324621128925983,0.043579121789560894,0.04172736732570239,0.03758838158777045,0.043645699614890884,0.03976114185843286,0.036172531374134356,0.03811747867191473,0.045142670442169464,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.0369752571587434,0.04598540145985401,0.049418381695001914,0.03890785571418719,0.04593510754648195,0.03637402399542944,0.042444029850746266,0.04679263056828681,0.0474234503360717,0.04298370045231914,0.04025020397062823,0.0465444287729196,0.03928170594837262,0.0463664734730272,0.03924646781789639,0.038534943690904586,0.045787545787545784,0.045818852400879496,0.046086320409656184,0.04344874405974202,0.039520629402616414,0.03753802281368821,0.035759227740595236,0.038261954808197586,0.036837376460017966,0.04448398576512456,0.03557651093013288,0.049328960183078356,0.04653327128897161,0.04440981690689521,0.04345612755989077,0.03551377218433249
